Column1,Column2,Column3,...
"18,050,000","17,872,000","18,084,000","17,893,000",18000,0.1%,2022/10/22,1401/07/30
"17,875,000","17,875,000","17,875,000","17,875,000",-,-,2022/10/20,1401/07/28
"17,860,000","17,740,000","17,918,000","17,875,000",3000,0.02%,2022/10/19,1401/07/27
"17,930,000","17,847,000","17,992,000","17,872,000",61000,0.34%,2022/10/18,1401/07/26
"18,001,000","17,832,000","18,001,000","17,933,000",56000,0.31%,2022/10/17,1401/07/25
"18,075,000","17,964,000","18,106,000","17,989,000",77000,0.43%,2022/10/16,1401/07/24
"17,949,000","17,940,000","18,155,000","18,066,000",89000,0.49%,2022/10/15,1401/07/23
"18,155,000","18,155,000","18,155,000","18,155,000",-,-,2022/10/13,1401/07/21
"18,155,000","18,137,000","18,278,000","18,155,000",3000,0.02%,2022/10/12,1401/07/20
"18,115,000","18,094,000","18,207,000","18,152,000",22000,0.12%,2022/10/11,1401/07/19
"18,047,000","18,047,000","18,229,000","18,130,000",80000,0.44%,2022/10/10,1401/07/18
"18,023,000","17,918,000","18,207,000","18,050,000",49000,0.27%,2022/10/09,1401/07/17
"18,343,000","18,001,000","18,346,000","18,001,000",414600,2.3%,2022/10/08,1401/07/16
"18,511,600","18,104,300","18,746,600","18,415,600",232400,1.26%,2022/10/06,1401/07/14
"18,648,000","18,648,000","18,648,000","18,648,000",-,-,2022/10/04,1401/07/12
"18,580,000","18,521,000","18,669,000","18,648,000",77000,0.41%,2022/10/03,1401/07/11
"18,371,000","18,294,000","18,638,000","18,571,000",216000,1.18%,2022/10/02,1401/07/10
"18,331,000","18,263,000","18,484,000","18,355,000",625000,3.53%,2022/10/01,1401/07/09
"17,730,000","17,730,000","17,730,000","17,730,000",-,-,2022/09/29,1401/07/07
"17,567,000","17,546,000","17,740,000","17,730,000",246000,1.41%,2022/09/28,1401/07/06
"17,484,000","17,484,000","17,484,000","17,484,000",6000,0.03%,2022/09/26,1401/07/04
"17,478,000","17,478,000","17,478,000","17,478,000",286000,1.64%,2022/09/24,1401/07/02
"17,764,000","17,764,000","17,764,000","17,764,000",-,-,2022/09/22,1401/06/31
"17,270,000","17,236,000","17,795,000","17,764,000",498000,2.88%,2022/09/21,1401/06/30
"17,438,000","17,143,000","17,653,000","17,266,000",153000,0.89%,2022/09/20,1401/06/29
"17,416,000","17,386,000","17,555,000","17,419,000",7000,0.04%,2022/09/19,1401/06/28
"17,450,000","17,361,000","17,515,000","17,426,000",206000,1.18%,2022/09/18,1401/06/27
"17,632,000","17,632,000","17,632,000","17,632,000",-,-,2022/09/15,1401/06/24
"17,647,000","17,632,000","17,786,000","17,632,000",37000,0.21%,2022/09/14,1401/06/23
"17,835,000","17,493,000","17,838,000","17,669,000",169000,0.96%,2022/09/13,1401/06/22
"17,666,000","17,641,000","17,989,000","17,838,000",160000,0.91%,2022/09/12,1401/06/21
"17,496,000","17,450,000","17,696,000","17,678,000",360000,2.08%,2022/09/11,1401/06/20
"17,152,000","17,130,000","17,330,000","17,318,000",216000,1.26%,2022/09/10,1401/06/19
"17,102,000","17,102,000","17,102,000","17,102,000",-,-,2022/09/08,1401/06/17
"17,022,000","17,010,000","17,161,000","17,102,000",92000,0.54%,2022/09/07,1401/06/16
"17,004,000","16,539,000","17,038,000","17,010,000",6000,0.04%,2022/09/06,1401/06/15
"16,944,000","16,944,000","17,115,000","17,016,000",43000,0.25%,2022/09/05,1401/06/14
"17,115,000","16,955,000","17,130,000","16,973,000",139000,0.82%,2022/09/04,1401/06/13
"16,936,000","16,918,000","17,161,000","17,112,000",361000,2.16%,2022/09/03,1401/06/12
"16,751,000","16,751,000","16,751,000","16,751,000",-,-,2022/09/01,1401/06/10
"16,908,000","16,724,000","16,915,000","16,751,000",170000,1.01%,2022/08/31,1401/06/09
"16,875,000","16,853,000","17,059,000","16,921,000",49000,0.29%,2022/08/30,1401/06/08
"16,868,000","16,764,000","16,958,000","16,872,000",10000,0.06%,2022/08/29,1401/06/07
"16,742,000","16,708,000","16,912,000","16,862,000",114000,0.68%,2022/08/28,1401/06/06
"16,970,000","16,739,000","17,358,000","16,748,000",379000,2.26%,2022/08/27,1401/06/05
"17,127,000","17,127,000","17,127,000","17,127,000",-,-,2022/08/25,1401/06/03
"16,656,000","16,601,000","17,173,000","17,127,000",480000,2.88%,2022/08/24,1401/06/02
"16,678,000","16,416,000","16,699,000","16,647,000",34000,0.2%,2022/08/23,1401/06/01
"16,459,000","16,447,000","16,893,000","16,681,000",231000,1.4%,2022/08/22,1401/05/31
"16,465,000","16,401,000","16,964,000","16,450,000",31000,0.19%,2022/08/21,1401/05/30
"15,856,000","15,800,000","16,684,000","16,481,000",520000,3.16%,2022/08/20,1401/05/29
"17,001,000","17,001,000","17,001,000","17,001,000",-,-,2022/08/18,1401/05/27
"17,096,000","16,964,000","17,192,000","17,001,000",126000,0.74%,2022/08/17,1401/05/26
"17,367,000","16,927,000","17,376,000","17,127,000",243000,1.42%,2022/08/16,1401/05/25
"17,342,000","17,339,000","17,558,000","17,370,000",31000,0.18%,2022/08/15,1401/05/24
"17,706,000","17,309,000","17,724,000","17,339,000",370000,2.13%,2022/08/14,1401/05/23
"17,687,000","17,509,000","17,721,000","17,709,000",600000,3.39%,2022/08/13,1401/05/22
"18,309,000","18,309,000","18,309,000","18,309,000",-,-,2022/08/11,1401/05/20
"18,084,000","18,020,000","18,321,000","18,309,000",231000,1.28%,2022/08/10,1401/05/19
"18,303,000","17,970,000","18,306,000","18,078,000",157000,0.87%,2022/08/09,1401/05/18
"18,235,000","18,235,000","18,235,000","18,235,000",86000,0.47%,2022/08/06,1401/05/15
"18,321,000","18,321,000","18,321,000","18,321,000",-,-,2022/08/04,1401/05/13
"18,081,000","18,078,000","18,334,000","18,321,000",255000,1.41%,2022/08/03,1401/05/12
"18,214,000","17,970,000","18,254,000","18,066,000",154000,0.85%,2022/08/02,1401/05/11
"18,109,000","18,109,000","18,343,000","18,220,000",90000,0.5%,2022/08/01,1401/05/10
"18,207,000","18,094,000","18,238,000","18,130,000",74000,0.41%,2022/07/31,1401/05/09
"18,355,000","18,195,000","18,377,000","18,204,000",40000,0.22%,2022/07/30,1401/05/08
"18,164,000","18,164,000","18,164,000","18,164,000",-,-,2022/07/28,1401/05/06
"18,029,000","18,026,000","18,331,000","18,164,000",123000,0.68%,2022/07/27,1401/05/05
"18,072,000","17,973,000","18,130,000","18,041,000",9000,0.05%,2022/07/26,1401/05/04
"17,940,000","17,927,000","18,201,000","18,050,000",107000,0.6%,2022/07/25,1401/05/03
"17,967,000","17,835,000","18,115,000","17,943,000",37000,0.21%,2022/07/24,1401/05/02
"18,078,000","17,933,000","18,103,000","17,980,000",67000,0.37%,2022/07/23,1401/05/01
"18,047,000","18,047,000","18,047,000","18,047,000",-,-,2022/07/21,1401/04/30
"17,995,000","17,810,000","18,069,000","18,047,000",40000,0.22%,2022/07/20,1401/04/29
"18,001,000","17,826,000","18,066,000","18,007,000",222000,1.23%,2022/07/19,1401/04/28
"18,229,000","18,229,000","18,229,000","18,229,000",-,-,2022/07/17,1401/04/26
"18,318,000","18,007,000","18,318,000","18,229,000",185000,1.01%,2022/07/16,1401/04/25
"18,414,000","18,414,000","18,414,000","18,414,000",-,-,2022/07/14,1401/04/23
"18,638,000","18,398,000","18,648,000","18,414,000",249000,1.35%,2022/07/13,1401/04/22
"18,423,000","18,334,000","18,706,000","18,663,000",246000,1.34%,2022/07/12,1401/04/21
"18,531,000","18,352,000","18,537,000","18,417,000",43000,0.23%,2022/07/11,1401/04/20
"18,467,500","18,448,000","18,475,000","18,460,000",37000,0.2%,2022/07/09,1401/04/18
"18,423,000","18,423,000","18,423,000","18,423,000",-,-,2022/07/07,1401/04/16
"18,235,000","18,050,000","18,515,000","18,423,000",129000,0.71%,2022/07/06,1401/04/15
"18,189,000","18,189,000","18,780,000","18,294,000",99000,0.54%,2022/07/05,1401/04/14
"18,971,000","18,186,000","18,992,000","18,195,000",800000,4.4%,2022/07/04,1401/04/13
"18,925,000","18,383,000","19,020,000","18,995,000",15000,0.08%,2022/07/03,1401/04/12
"19,402,000","18,971,000","19,442,000","18,980,000",142000,0.75%,2022/07/02,1401/04/11
"19,122,000","19,122,000","19,122,000","19,122,000",-,-,2022/06/30,1401/04/09
"18,472,000","18,457,000","19,254,000","19,122,000",665000,3.6%,2022/06/29,1401/04/08
"18,112,000","18,106,000","18,552,000","18,457,000",354000,1.96%,2022/06/28,1401/04/07
"18,057,000","18,047,000","18,269,000","18,103,000",53000,0.29%,2022/06/27,1401/04/06
"18,589,000","17,820,000","18,694,000","18,050,000",530000,2.94%,2022/06/26,1401/04/05
"18,842,000","18,571,000","18,885,000","18,580,000",680000,3.66%,2022/06/25,1401/04/04
"19,260,000","19,260,000","19,260,000","19,260,000",-,-,2022/06/23,1401/04/02
"19,260,000","19,134,000","19,331,000","19,260,000",15000,0.08%,2022/06/22,1401/04/01
"19,223,000","19,196,000","19,340,000","19,245,000",34000,0.18%,2022/06/21,1401/03/31
"19,125,000","19,048,000","19,254,000","19,211,000",83000,0.43%,2022/06/20,1401/03/30
"19,048,000","19,005,000","19,180,000","19,128,000",102000,0.54%,2022/06/19,1401/03/29
"19,337,000","18,977,000","19,374,000","19,026,000",166000,0.88%,2022/06/18,1401/03/28
"18,860,000","18,860,000","18,860,000","18,860,000",-,-,2022/06/16,1401/03/26
"19,048,000","18,675,000","19,060,000","18,860,000",172000,0.91%,2022/06/15,1401/03/25
"19,245,000","18,974,000","19,328,000","19,032,000",231000,1.21%,2022/06/14,1401/03/24
"19,626,000","19,239,000","19,651,000","19,263,000",357000,1.85%,2022/06/13,1401/03/23
"20,104,000","19,586,000","20,134,000","19,620,000",490000,2.5%,2022/06/12,1401/03/22
"19,774,000","19,700,000","20,217,000","20,110,000",899000,4.68%,2022/06/11,1401/03/21
"19,211,000","19,211,000","19,211,000","19,211,000",-,-,2022/06/09,1401/03/19
"19,229,000","19,192,000","19,346,000","19,211,000",28000,0.15%,2022/06/08,1401/03/18
"19,196,000","19,183,000","19,282,000","19,239,000",13000,0.07%,2022/06/07,1401/03/17
"19,051,000","18,977,000","19,288,000","19,226,000",154000,0.81%,2022/06/06,1401/03/16
"19,072,000","19,072,000","19,072,000","19,072,000",-,-,2022/06/02,1401/03/12
"19,257,000","19,039,000","19,266,000","19,072,000",225000,1.18%,2022/06/01,1401/03/11
"19,042,000","18,962,000","19,303,000","19,297,000",271000,1.42%,2022/05/31,1401/03/10
"18,909,000","18,903,000","19,125,000","19,026,000",71000,0.37%,2022/05/30,1401/03/09
"18,802,000","18,758,000","19,008,000","18,955,000",200000,1.07%,2022/05/29,1401/03/08
"18,540,000","18,515,000","18,762,000","18,755,000",233700,1.26%,2022/05/28,1401/03/07
"18,454,500","18,170,300","18,902,800","18,521,300",3300,0.02%,2022/05/26,1401/03/05
"18,395,000","18,392,000","18,561,000","18,518,000",117000,0.64%,2022/05/25,1401/03/04
"18,395,000","18,392,000","18,491,000","18,401,000",9000,0.05%,2022/05/24,1401/03/03
"18,374,000","18,352,000","18,555,000","18,392,000",15000,0.08%,2022/05/23,1401/03/02
"18,324,000","18,281,000","18,457,000","18,377,000",18000,0.1%,2022/05/22,1401/03/01
"18,454,000","18,318,000","18,694,000","18,395,000",314000,1.74%,2022/05/21,1401/02/31
"18,081,000","18,081,000","18,081,000","18,081,000",-,-,2022/05/19,1401/02/29
"17,986,000","17,983,000","18,094,000","18,081,000",80000,0.44%,2022/05/18,1401/02/28
"18,124,000","17,952,000","18,124,000","18,001,000",133000,0.74%,2022/05/17,1401/02/27
"18,331,000","18,078,000","18,371,000","18,134,000",193000,1.06%,2022/05/16,1401/02/26
"18,426,000","18,257,000","18,432,000","18,327,000",96000,0.52%,2022/05/15,1401/02/25
"18,164,000","18,106,000","18,457,000","18,423,000",178000,0.97%,2022/05/14,1401/02/24
"18,601,000","18,601,000","18,601,000","18,601,000",680000,3.79%,2022/05/12,1401/02/22
"17,573,000","17,573,000","18,152,000","17,921,000",140000,0.79%,2022/05/11,1401/02/21
"17,518,500","17,383,600","17,910,800","17,781,000",202000,1.15%,2022/05/10,1401/02/20
"17,463,000","17,463,000","17,613,000","17,579,000",107000,0.61%,2022/05/09,1401/02/19
"17,518,000","17,441,000","17,549,000","17,472,000",9000,0.05%,2022/05/08,1401/02/18
"17,512,000","17,447,000","17,567,000","17,481,000",52000,0.3%,2022/05/07,1401/02/17
"17,429,000","17,429,000","17,429,000","17,429,000",200000,1.16%,2022/05/05,1401/02/15
"17,229,000","17,229,000","17,229,000","17,229,000",-,-,2022/05/02,1401/02/12
"17,259,000","17,207,000","17,330,000","17,229,000",58000,0.34%,2022/05/01,1401/02/11
"17,189,000","17,161,000","17,330,000","17,287,000",21000,0.12%,2022/04/30,1401/02/10
"17,266,000","17,266,000","17,266,000","17,266,000",-,-,2022/04/28,1401/02/08
"17,201,000","17,176,000","17,315,000","17,266,000",34000,0.2%,2022/04/27,1401/02/07
"17,145,000","17,139,000","17,302,000","17,232,000",83000,0.48%,2022/04/26,1401/02/06
"17,041,000","16,998,000","17,229,000","17,149,000",111000,0.65%,2022/04/25,1401/02/05
"17,145,000","17,022,000","17,201,000","17,038,000",180600,1.06%,2022/04/24,1401/02/04
"17,387,000","16,958,500","17,699,900","17,218,600",216400,1.26%,2022/04/21,1401/02/01
"17,478,000","17,407,000","17,509,000","17,435,000",-,-,2022/04/20,1401/01/31
"17,244,000","17,235,000","17,490,000","17,435,000",111000,0.64%,2022/04/19,1401/01/30
"17,435,000","17,299,000","17,512,000","17,324,000",191000,1.1%,2022/04/18,1401/01/29
"17,620,000","17,490,000","17,696,000","17,515,000",40000,0.23%,2022/04/17,1401/01/28
"17,629,000","17,543,000","17,684,000","17,555,000",129000,0.74%,2022/04/16,1401/01/27
"17,426,000","17,426,000","17,426,000","17,426,000",-,-,2022/04/14,1401/01/25
"17,518,000","17,373,000","17,533,000","17,426,000",104000,0.6%,2022/04/13,1401/01/24
"17,660,000","17,499,000","17,660,000","17,530,000",126000,0.72%,2022/04/12,1401/01/23
"17,770,000","17,573,000","17,792,000","17,656,000",80000,0.46%,2022/04/11,1401/01/22
"17,549,000","17,521,000","17,696,000","17,576,000",37000,0.21%,2022/04/10,1401/01/21
"17,364,000","17,355,000","17,635,000","17,613,000",443000,2.58%,2022/04/09,1401/01/20
"17,170,000","17,170,000","17,170,000","17,170,000",-,-,2022/04/07,1401/01/18
"17,059,000","17,059,000","17,266,000","17,170,000",101000,0.59%,2022/04/06,1401/01/17
"17,241,000","17,010,000","17,259,000","17,069,000",184000,1.08%,2022/04/05,1401/01/16
"17,007,000","17,004,000","17,349,000","17,253,000",243000,1.43%,2022/04/04,1401/01/15
"16,681,000","16,662,000","17,035,000","17,010,000",240000,1.43%,2022/04/03,1401/01/14
"16,770,000","16,770,000","16,770,000","16,770,000",-,-,2022/03/31,1401/01/11
"16,764,000","16,690,000","16,798,000","16,770,000",9000,0.05%,2022/03/30,1401/01/10
"16,678,000","16,582,000","16,764,000","16,761,000",102000,0.61%,2022/03/29,1401/01/09
"16,616,000","16,551,000","16,678,000","16,659,000",61000,0.37%,2022/03/28,1401/01/08
"16,613,000","16,551,000","16,693,000","16,598,000",3000,0.02%,2022/03/27,1401/01/07
"16,465,000","16,444,000","16,628,000","16,601,000",180400,1.1%,2022/03/26,1401/01/06
"16,404,000","16,299,000","16,551,900","16,420,600",32600,0.2%,2022/03/19,1400/12/28
"16,388,000","16,388,000","16,388,000","16,388,000",-,-,2022/03/17,1400/12/26
"16,222,000","16,182,000","16,407,000","16,388,000",178000,1.1%,2022/03/16,1400/12/25
"16,330,000","16,157,000","16,357,000","16,210,000",111000,0.68%,2022/03/15,1400/12/24
"16,410,000","16,237,000","16,462,000","16,321,000",80000,0.49%,2022/03/14,1400/12/23
"16,536,000","16,262,000","16,539,000","16,401,000",110000,0.67%,2022/03/13,1400/12/22
"16,311,000","16,311,000","16,601,000","16,511,000",274000,1.69%,2022/03/12,1400/12/21
"16,237,000","16,237,000","16,237,000","16,237,000",-,-,2022/03/10,1400/12/19
"16,305,000","16,062,000","16,330,000","16,237,000",80000,0.49%,2022/03/09,1400/12/18
"16,638,000","16,182,000","16,653,000","16,317,000",324000,1.99%,2022/03/08,1400/12/17
"16,154,000","16,139,000","16,715,000","16,641,000",527000,3.27%,2022/03/07,1400/12/16
"15,945,000","15,942,000","16,204,000","16,114,000",160000,1%,2022/03/06,1400/12/15
"15,985,000","15,877,000","15,997,000","15,954,000",46000,0.29%,2022/03/05,1400/12/14
"16,000,000","16,000,000","16,000,000","16,000,000",-,-,2022/03/03,1400/12/12
"15,994,000","15,976,000","16,090,000","16,000,000",40000,0.25%,2022/03/02,1400/12/11
"16,040,000","16,040,000","16,040,000","16,040,000",-,-,2022/02/28,1400/12/09
"16,040,000","16,022,000","16,133,000","16,040,000",12000,0.07%,2022/02/27,1400/12/08
"16,059,000","15,933,000","16,071,000","16,028,000",373000,2.33%,2022/02/26,1400/12/07
"16,401,000","16,401,000","16,401,000","16,401,000",-,-,2022/02/24,1400/12/05
"15,868,000","15,862,000","16,441,000","16,401,000",524000,3.3%,2022/02/23,1400/12/04
"15,843,000","15,813,000","16,028,000","15,877,000",31000,0.2%,2022/02/22,1400/12/03
"15,674,000","15,662,000","16,053,000","15,846,000",181000,1.16%,2022/02/21,1400/12/02
"15,631,000","15,594,000","15,739,000","15,665,000",25000,0.16%,2022/02/20,1400/12/01
"15,816,000","15,582,000","15,822,000","15,640,000",371500,2.38%,2022/02/19,1400/11/30
"16,053,000","15,917,000","16,390,100","16,011,500",53500,0.33%,2022/02/17,1400/11/28
"16,068,000","15,951,000","16,093,000","16,065,000",65000,0.4%,2022/02/16,1400/11/27
"16,024,000","15,862,000","16,231,000","16,130,000",30000,0.19%,2022/02/14,1400/11/25
"16,247,000","16,068,000","16,250,000","16,160,000",74000,0.46%,2022/02/13,1400/11/24
"16,043,000","16,043,000","16,280,000","16,234,000",720000,4.64%,2022/02/12,1400/11/23
"15,514,000","15,514,000","15,514,000","15,514,000",-,-,2022/02/10,1400/11/21
"15,548,000","15,391,000","15,594,000","15,514,000",28000,0.18%,2022/02/09,1400/11/20
"15,431,000","15,412,000","15,616,000","15,542,000",136000,0.88%,2022/02/08,1400/11/19
"15,717,000","15,357,000","15,717,000","15,406,000",296000,1.92%,2022/02/07,1400/11/18
"15,806,000","15,671,000","15,806,000","15,702,000",95000,0.61%,2022/02/06,1400/11/17
"15,606,000","15,480,000","15,840,000","15,797,000",348000,2.2%,2022/02/05,1400/11/16
"16,145,000","16,145,000","16,145,000","16,145,000",-,-,2022/02/03,1400/11/14
"16,136,000","16,090,000","16,216,000","16,145,000",28000,0.17%,2022/02/02,1400/11/13
"16,173,000","16,053,000","16,179,000","16,117,000",108000,0.67%,2022/02/01,1400/11/12
"16,210,000","16,170,000","16,413,000","16,225,000",3000,0.02%,2022/01/31,1400/11/11
"16,364,000","16,157,000","16,382,000","16,222,000",148000,0.91%,2022/01/30,1400/11/10
"16,339,000","16,200,000","16,431,000","16,370,000",61000,0.37%,2022/01/29,1400/11/09
"16,431,000","16,431,000","16,431,000","16,431,000",-,-,2022/01/27,1400/11/07
"16,521,000","16,314,000","16,536,000","16,431,000",77000,0.47%,2022/01/26,1400/11/06
"16,511,000","16,508,000","17,121,000","16,508,000",22000,0.13%,2022/01/25,1400/11/05
"16,576,000","16,419,000","16,579,000","16,530,000",24000,0.15%,2022/01/24,1400/11/04
"16,484,000","16,468,000","16,721,000","16,554,000",89000,0.54%,2022/01/23,1400/11/03
"16,173,000","16,099,000","16,530,000","16,465,000",225000,1.39%,2022/01/22,1400/11/02
"16,240,000","16,240,000","16,240,000","16,240,000",-,-,2022/01/20,1400/10/30
"16,124,000","16,117,000","16,287,000","16,240,000",107000,0.66%,2022/01/19,1400/10/29
"15,911,000","15,899,000","16,160,000","16,133,000",243000,1.53%,2022/01/18,1400/10/28
"15,813,000","15,622,000","15,957,000","15,890,000",84000,0.53%,2022/01/17,1400/10/27
"15,979,000","15,748,000","15,985,000","15,806,000",164000,1.04%,2022/01/16,1400/10/26
"15,979,000","15,911,000","16,077,000","15,970,000",397000,2.49%,2022/01/15,1400/10/25
"16,367,000","16,367,000","16,367,000","16,367,000",-,-,2022/01/13,1400/10/23
"16,287,000","16,170,000","16,450,000","16,367,000",222000,1.38%,2022/01/12,1400/10/22
"16,336,000","16,099,000","16,490,000","16,145,000",194000,1.2%,2022/01/11,1400/10/21
"15,982,000","15,963,000","16,357,000","16,339,000",360000,2.25%,2022/01/10,1400/10/20
"15,686,000","15,569,000","16,111,000","15,979,000",330000,2.11%,2022/01/09,1400/10/19
"16,154,000","15,566,000","16,524,000","15,649,000",1223000,7.82%,2022/01/08,1400/10/18
"16,872,000","16,872,000","16,872,000","16,872,000",-,-,2022/01/05,1400/10/15
"16,896,000","16,708,000","16,912,000","16,872,000",18000,0.11%,2022/01/04,1400/10/14
"17,044,000","16,776,000","17,084,000","16,890,000",188000,1.11%,2022/01/03,1400/10/13
"17,124,000","17,047,000","17,170,000","17,078,000",172000,1.01%,2022/01/02,1400/10/12
"17,244,000","17,115,000","17,278,000","17,250,000",49000,0.28%,2022/01/01,1400/10/11
"17,299,000","17,299,000","17,299,000","17,299,000",-,-,2021/12/30,1400/10/09
"17,238,000","17,238,000","17,327,000","17,299,000",129000,0.75%,2021/12/29,1400/10/08
"17,167,000","17,139,000","17,216,000","17,170,000",6000,0.03%,2021/12/28,1400/10/07
"17,152,000","17,087,000","17,198,000","17,164,000",83000,0.48%,2021/12/27,1400/10/06
"17,321,000","17,207,000","17,324,000","17,247,000",59000,0.34%,2021/12/26,1400/10/05
"17,201,000","17,167,000","17,339,000","17,306,000",52000,0.3%,2021/12/25,1400/10/04
"17,358,000","17,358,000","17,358,000","17,358,000",-,-,2021/12/23,1400/10/02
"17,478,000","17,296,000","17,478,000","17,358,000",19000,0.11%,2021/12/22,1400/10/01
"17,324,000","17,290,000","17,438,000","17,339,000",43000,0.25%,2021/12/21,1400/09/30
"17,127,000","17,127,000","17,339,000","17,296,000",147000,0.86%,2021/12/20,1400/09/29
"17,109,000","17,047,000","17,158,000","17,149,000",62000,0.36%,2021/12/19,1400/09/28
"17,069,000","17,025,000","17,130,000","17,087,000",234000,1.37%,2021/12/18,1400/09/27
"17,321,000","17,321,000","17,321,000","17,321,000",-,-,2021/12/16,1400/09/25
"17,222,000","17,219,000","17,352,000","17,321,000",92000,0.53%,2021/12/15,1400/09/24
"17,379,000","17,185,000","17,413,000","17,229,000",77000,0.45%,2021/12/14,1400/09/23
"17,142,000","16,985,000","17,321,000","17,306,000",148000,0.86%,2021/12/13,1400/09/22
"17,182,000","17,075,000","17,238,000","17,158,000",86000,0.5%,2021/12/12,1400/09/21
"17,309,000","17,185,000","17,361,000","17,244,000",179000,1.04%,2021/12/11,1400/09/20
"17,423,000","17,423,000","17,423,000","17,423,000",-,-,2021/12/09,1400/09/18
"17,463,000","17,416,000","17,524,000","17,423,000",36000,0.21%,2021/12/08,1400/09/17
"17,579,000","17,379,000","17,623,000","17,459,000",99000,0.57%,2021/12/07,1400/09/16
"17,604,000","17,546,000","17,653,000","17,558,000",34000,0.19%,2021/12/06,1400/09/15
"17,404,000","17,401,000","17,626,000","17,592,000",200000,1.15%,2021/12/05,1400/09/14
"17,463,000","17,287,000","17,469,000","17,392,000",607000,3.62%,2021/12/04,1400/09/13
"16,785,000","16,785,000","16,785,000","16,785,000",-,-,2021/12/02,1400/09/11
"16,828,000","16,773,000","16,831,000","16,785,000",34000,0.2%,2021/12/01,1400/09/10
"16,779,000","16,751,000","16,835,000","16,819,000",138000,0.83%,2021/11/30,1400/09/09
"16,930,000","16,594,000","16,933,000","16,681,000",246000,1.47%,2021/11/29,1400/09/08
"16,918,000","16,856,000","17,004,000","16,927,000",163000,0.97%,2021/11/28,1400/09/07
"16,724,000","16,702,000","16,788,000","16,764,000",93000,0.56%,2021/11/27,1400/09/06
"16,671,000","16,671,000","16,671,000","16,671,000",-,-,2021/11/25,1400/09/04
"16,708,000","16,650,000","16,711,000","16,671,000",28000,0.17%,2021/11/24,1400/09/03
"16,481,000","16,462,000","16,736,000","16,699,000",221000,1.34%,2021/11/23,1400/09/02
"16,675,000","16,407,000","16,693,000","16,478,000",215000,1.3%,2021/11/22,1400/09/01
"16,530,000","16,527,000","16,693,000","16,693,000",166000,1%,2021/11/21,1400/08/30
"16,487,000","16,413,000","16,570,000","16,527,000",12000,0.07%,2021/11/20,1400/08/29
"16,539,000","16,539,000","16,539,000","16,539,000",-,-,2021/11/18,1400/08/27
"16,671,000","16,533,000","16,681,000","16,539,000",120000,0.73%,2021/11/17,1400/08/26
"16,711,000","16,625,000","16,733,000","16,659,000",74000,0.44%,2021/11/16,1400/08/25
"16,804,000","16,631,000","16,822,000","16,733,000",77000,0.46%,2021/11/15,1400/08/24
"16,927,000","16,727,000","16,927,000","16,810,000",126000,0.75%,2021/11/14,1400/08/23
"17,013,000","16,902,000","17,084,000","16,936,000",86000,0.51%,2021/11/13,1400/08/22
"16,850,000","16,850,000","16,850,000","16,850,000",-,-,2021/11/11,1400/08/20
"16,659,000","16,659,000","16,912,000","16,850,000",157000,0.94%,2021/11/10,1400/08/19
"16,290,000","16,290,000","16,727,000","16,693,000",499000,3.08%,2021/11/09,1400/08/18
"16,157,000","16,090,000","16,225,000","16,194,000",144000,0.9%,2021/11/08,1400/08/17
"16,031,000","16,019,000","16,111,000","16,050,000",31000,0.19%,2021/11/07,1400/08/16
"15,973,000","15,896,000","16,040,000","16,019,000",440000,2.82%,2021/11/06,1400/08/15
"15,579,000","15,579,000","15,579,000","15,579,000",-,-,2021/11/04,1400/08/13
"15,542,000","15,532,000","15,591,000","15,579,000",43000,0.28%,2021/11/03,1400/08/12
"15,576,000","15,573,000","15,643,000","15,622,000",43000,0.28%,2021/11/02,1400/08/11
"15,643,000","15,557,000","15,643,000","15,579,000",43000,0.28%,2021/11/01,1400/08/10
"15,588,000","15,588,000","15,686,000","15,622,000",43000,0.28%,2021/10/31,1400/08/09
"15,594,000","15,496,000","15,609,000","15,579,000",43000,0.28%,2021/10/30,1400/08/08
"15,622,000","15,622,000","15,622,000","15,622,000",-,-,2021/10/28,1400/08/06
"15,646,000","15,588,000","15,646,000","15,622,000",3000,0.02%,2021/10/27,1400/08/05
"15,526,000","15,496,000","15,693,000","15,619,000",108000,0.7%,2021/10/26,1400/08/04
"15,563,000","15,465,000","15,576,000","15,511,000",6000,0.04%,2021/10/25,1400/08/03
"15,505,000","15,505,000","15,505,000","15,505,000",185000,1.21%,2021/10/23,1400/08/01
"15,320,000","15,320,000","15,320,000","15,320,000",-,-,2021/10/21,1400/07/29
"15,240,000","15,231,000","15,363,000","15,320,000",86000,0.56%,2021/10/20,1400/07/28
"15,277,000","15,206,000","15,295,000","15,234,000",61000,0.4%,2021/10/19,1400/07/27
"15,142,000","15,132,000","15,305,000","15,295,000",135000,0.89%,2021/10/18,1400/07/26
"15,114,000","15,086,000","15,234,000","15,160,000",55000,0.36%,2021/10/17,1400/07/25
"15,268,000","15,203,000","15,280,000","15,215,000",7000,0.05%,2021/10/16,1400/07/24
"15,222,000","15,222,000","15,222,000","15,222,000",-,-,2021/10/14,1400/07/22
"15,215,000","15,191,000","15,286,000","15,222,000",3000,0.02%,2021/10/13,1400/07/21
"15,009,000","14,954,000","15,234,000","15,219,000",127000,0.84%,2021/10/12,1400/07/20
"15,219,000","15,049,000","15,231,000","15,092,000",50600,0.34%,2021/10/11,1400/07/19
"15,214,700","15,066,800","15,534,200","15,142,600",76400,0.5%,2021/10/10,1400/07/18
"15,406,000","15,191,000","15,412,000","15,219,000",240000,1.58%,2021/10/09,1400/07/17
